,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,Comments_cleaned,corrected_text,uncorrectable_words,lemmatized
3381,Machine Stop,Filler,Bowl level,Level Control,6.0,"Bowl level dropped due to valve 6150 faulting out, reset valve",17,Short Stop,False,False,False,False,True,2024,2,14,17,2,False,bowl level dropped due valve faulting reset valve,bowl level dropped due valve faulting reset valve,{},bowl level drop valve fault reset valve
3382,Machine Stop,Filler,Bowl level,Level Control,6.0,"Bowl level dropped again due to valve 6150 faulting out, reset valve",17,Short Stop,False,False,False,False,True,2024,2,14,17,2,False,bowl level dropped due valve faulting reset valve,bowl level dropped due valve faulting reset valve,{},bowl level drop valve fault reset valve
3383,Machine Stop,Filler,Bowl level,Level Control,7.0,"Bowl level dropped again due to valve 6150 faulting out, changed over to different valve.",17,Short Stop,False,False,False,False,True,2024,2,14,17,2,False,bowl level dropped due valve faulting changed different valve,bowl level dropped due valve faulting changed different valve,{},bowl level drop valve fault change different valve
3384,Machine Stop,Filler,Bubble breaker,Fault not listed,3.0,Lab adjusted bubble breakers as TPOs little high.,17,Short Stop,False,False,False,False,True,2024,2,15,8,3,False,lab adjusted bubble breakers tpos little high,lab adjusted bubble breakers tops little high,{},lab adjust bubble breaker tops little high
3385,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,13.0,tappet chain crash,17,Short Stop,True,False,False,False,False,2024,2,17,8,5,True,tappet chain crash,tappet chain crash,{},tappet chain crash
3386,Machine Stop,Filler,Tappet chain,Fault not listed,8.0,can jammed on the bubble breaker causing a large crash. Cans being removed from the chain and filler,17,Short Stop,True,False,False,False,False,2024,2,17,9,5,True,jammed bubble breaker causing large crash cans removed chain filler,jammed bubble breaker causing large crash cans removed chain filler,{},jammed bubble breaker cause large crash can remove chain filler
3387,Machine Stop,Filler,Tappet chain,Fault not listed,19.0,"can jammed on the tappet chain, lots of cans in the filler being cleared",17,Short Stop,True,False,False,False,False,2024,2,19,1,0,False,jammed tappet chain lots cans filler cleared,jammed tappet chain lots cans filler cleared,{},jammed tappet chain lot can filler clear
3388,Machine Stop,Filler,Tappet chain,Fault not listed,11.0,tappet chain jam,17,Short Stop,True,False,False,False,False,2024,2,19,3,0,False,tappet chain jam,tappet chain jam,{},tappet chain jam
3389,Machine Stop,Filler,Tappet chain,Fault not listed,8.0,"tappet chain jam, cans becoming wedged under the tappet chain",17,Short Stop,True,False,False,False,False,2024,2,19,23,0,False,tappet chain jam cans becoming wedged tappet chain,tappet chain jam cans becoming wedged tappet chain,{},tappet chain jam can wedge tappet chain
3390,Machine Stop,Filler,Tappet chain,Fault not listed,7.0,can crash on the tappet chainwaiting on craft assistance to check the casn transfer,17,Short Stop,True,False,False,False,False,2024,2,20,3,1,False,crash tappet chainwaiting craft assistance check casn transfer,crash tappet chainwaiting craft assistance check can transfer,{},crash tappet chainwaite craft assistance check transfer
3391,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,30.0,crafts investigating tappet chain crashes/transfer issue. Also looking at the auto lid feed as this is out of sync,17,Breakdown,True,False,False,False,False,2024,2,20,3,1,False,crafts investigating tappet chain crashes transfer issue also looking auto lid feed sync,crafts investigating tappet chain crashes transfer issue also looking auto lid feed sync,{},craft investigate tappet chain crash transfer issue look auto lid feed sync
3392,Machine Stop,Filler,Door,Fault not listed,11.0,"the filler door is not staying up and keeps coming back down, at one point became jammed when going up, motor proctector had gone. Crafts are looking into the sprockets. Safety issue if the door is not staying in position",17,Breakdown,True,False,False,False,False,2024,2,20,4,1,False,filler door staying keeps coming back one point became jammed going motor proctector gone crafts looking sprockets safety issue door staying position,filler door staying keeps coming back one point became jammed going motor protector gone crafts looking sprockets safety issue door staying position,{},filler door stay keep come point jammed go motor protector go craft look sprocket safety issue door stay position
3393,Machine Stop,Filler,Tappet chain,Fault not listed,5.0,tappet chain crash,17,Short Stop,True,False,False,False,False,2024,2,20,4,1,False,tappet chain crash,tappet chain crash,{},tappet chain crash
3394,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,9.0,"tappet chain crash, clearing filler and seamer of cans",17,Short Stop,True,False,False,False,False,2024,2,20,6,1,False,tappet chain crash clearing filler seamer cans,tappet chain crash clearing filler steamer cans,{},tappet chain crash clearing filler steamer can
3395,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,55.0,Timing out - slight mark found on can - crafts adjusting,17,Breakdown,False,False,False,True,False,2024,2,26,12,0,False,timing slight mark found crafts adjusting,timing slight mark found crafts adjusting,{},time slight mark find craft adjust
3396,Machine Stop,Filler,Bowl pressure,Level Control,13.0,Bowl struggling to pressurise,17,Short Stop,False,False,False,True,False,2024,2,26,14,0,False,bowl struggling pressurise,bowl struggling pressurise,{},bowl struggle pressurise
3397,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,40.0,Adjustments whilst running by crafts,17,Breakdown,False,False,False,True,False,2024,2,26,15,0,False,adjustments whilst running crafts,adjustments whilst running crafts,{},adjustment whilst run craft
3398,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,26.0,Ongoing - RCFA completed by crafts,17,Breakdown,False,False,False,True,False,2024,2,26,16,0,False,ongoing rcfa completed crafts,ongoing sofa completed crafts,{},ongoing sofa complete craft
3399,Machine Stop,Filler,Tappet chain,Fault not listed,4.0,can jam on the tappet chain,17,Short Stop,True,False,False,False,False,2024,2,26,22,0,False,jam tappet chain,jam tappet chain,{},jam tappet chain
3400,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,51.0,checking tappet chain timing and positioning - cleaning out,17,Short Stop,False,False,False,True,False,2024,2,27,9,1,False,checking tappet chain timing positioning cleaning,checking tappet chain timing positioning cleaning,{},check tappet chain timing positioning clean
3401,Machine Stop,Filler,In-feed scroll,Fault not listed,20.0,roller had worked free from the conveyor crafts had to re-fit,17,Breakdown,False,True,False,False,False,2024,2,28,7,2,False,roller worked free conveyor crafts fit,roller worked free conveyor crafts fit,{},roller work free conveyor craft fit
3402,Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,18.0,crafts checking alignment of the in-feed scroll due to damaged can found slight damage to the scroll all damage was rubbed down,17,Breakdown,False,True,False,False,False,2024,2,28,7,2,False,crafts checking alignment feed scroll due damaged found slight damage scroll damage rubbed,crafts checking alignment feed scroll due damaged found slight damage scroll damage rubbed,{},craft check alignment feed scroll damage find slight damage scroll damage rub
3403,Machine Stop,Filler,Bowl pressure,Pressure Control,12.0,air regulator leaking air craft replaced,17,Short Stop,False,True,False,False,False,2024,3,2,5,5,True,air regulator leaking air craft replaced,air regulator leaking air craft replaced,{},air regulator leak air craft replace
3404,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),20.0,Head 140 not filling. Crafts called but busy with other jobs.,17,Breakdown,False,False,False,False,True,2024,3,2,16,5,True,head filling crafts called busy jobs,head filling crafts called busy jobs,{},head fill craft call busy job
3405,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),50.0,Head 140 not filling. Crafts out to have a look.,17,Breakdown,False,False,False,False,True,2024,3,2,17,5,True,head filling crafts look,head filling crafts look,{},head fill craft look
3406,Machine Stop,Filler,Filling heads,Underfilling Head (Change),56.0,changed head 140 then head 39,17,Breakdown,False,True,False,False,False,2024,3,2,19,5,True,changed head head,changed head head,{},change head head
3407,Machine Stop,Filler,PILZ system,Full safety circuit tripped,17.0,PILZ system has tripped,17,Breakdown,True,False,False,False,False,2024,3,3,8,6,True,pilz system tripped,pile system tripped,{},pile system trip
3408,Machine Stop,Filler,PILZ system,Doors tripped,8.0,pilz system tripped,17,Short Stop,True,False,False,False,False,2024,3,3,9,6,True,pilz system tripped,pile system tripped,{},pile system trip
3409,Machine Stop,Filler,Filling heads,Fault not listed,22.0,filling head 122 and 78  not filling. Other heads being checked,17,Breakdown,True,False,False,False,False,2024,3,3,9,6,True,filling head filling heads checked,filling head filling heads checked,{},fill head fill head check
3410,Machine Stop,Filler,Filling heads,Fault not listed,18.0,"heads 52, 78, 79 and 122 were found to be not filling. Crafts investigating",17,Breakdown,True,False,False,False,False,2024,3,3,17,6,True,heads found filling crafts investigating,heads found filling crafts investigating,{},head find fill craft investigate
3411,Machine Stop,Filler,Filling heads,Fault not listed,165.0,"crafts are now checking over the can clamping unit as the pressure is at 1 bar, should be 2 bar.",17,Breakdown,True,False,False,False,False,2024,3,3,17,6,True,crafts checking clamping unit pressure bar bar,crafts checking clamping unit pressure bar bar,{},craft check clamp unit pressure bar bar
3412,Machine Stop,Filler,Filling heads,Fault not listed,8.0,filler stopped checking for issues on heads 38 and 39 as a cause of under filling cans. 1 can kicked off sporadically,17,Breakdown,True,False,False,False,False,2024,3,5,22,1,False,filler stopped checking issues heads cause filling cans kicked sporadically,filler stopped checking issues heads cause filling cans kicked sporadically,{},filler stop check issue head cause fill can kick sporadically
3413,Machine Stop,Filler,Door,Fault not listed,18.0,filler door has tripped out,17,Breakdown,True,False,False,False,False,2024,3,5,22,1,False,filler door tripped,filler door tripped,{},filler door trip
3414,Machine Stop,Filler,Door,Fault not listed,15.0,"filler has become jammed when raising, one side is down. The door that is jammed open is sat at an angle",17,Breakdown,True,False,False,False,False,2024,3,5,22,1,False,filler become jammed raising one side door jammed open sat angle,filler become jammed raising one side door jammed open sat angle,{},filler jammed raise door jammed open sat angle
3415,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),7.0,investigating underfilling head-DH,17,Short Stop,True,False,False,False,False,2024,3,5,23,1,False,investigating underfilling head dh,investigating underselling head do,{},investigate underselling head
3416,Machine Stop,Filler,Bowl pressure,Pressure Control,45.0,stop start from cell 2 pressures not reaching values causing underfilled cans,17,Breakdown,False,False,False,False,True,2024,3,9,7,5,True,stop start cell pressures reaching values causing underfilled cans,stop start cell pressures reaching values causing undefiled cans,{},stop start cell pressure reach value cause undefiled can
3417,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),51.0,Filler stopped due to underfills. Crafts called,17,Short Stop,False,False,False,False,True,2024,3,9,9,5,True,filler stopped due underfills crafts called,filler stopped due undersells crafts called,{},filler stop undersell craft call
3418,Machine Stop,Filler,Lubrication issues,Lubrication failure,85.0,flow meter has failed on the filler resulting in no lubrication to green rollers. All rollers are being checked by crafts.,17,Breakdown,True,False,False,False,False,2024,3,12,11,1,False,flow meter failed filler resulting lubrication green rollers rollers checked crafts,flow meter failed filler resulting lubrication green rollers rollers checked crafts,{},flow meter fail filler result lubrication green roller roller check craft
